"Fecha";"Ano";"Mes";"Dia";"Estacion";"1";"8";"9";"10";"14"
2021-03-20;2021;3;20;48;NA;9;4;5;NA
2021-03-21;2021;3;21;48;NA;16;5;9;NA
2021-03-22;2021;3;22;48;NA;37;8;14;NA
2021-03-23;2021;3;23;48;NA;47;9;16;NA
2021-03-24;2021;3;24;48;NA;45;9;17;NA
2021-03-25;2021;3;25;48;NA;50;12;22;NA
2021-03-26;2021;3;26;48;NA;37;13;33;NA
2021-03-27;2021;3;27;48;NA;15;13;26;NA
2021-03-28;2021;3;28;48;NA;14;11;22;NA
2021-03-29;2021;3;29;48;NA;26;8;21;NA
2021-03-30;2021;3;30;48;NA;25;9;25;NA
2021-03-31;2021;3;31;48;NA;24;9;22;NA
2021-04-01;2021;4;1;48;NA;18;10;24;NA
2021-04-02;2021;4;2;48;NA;17;4;8;NA
2021-04-03;2021;4;3;48;NA;24;10;18;NA
2021-04-04;2021;4;4;48;NA;20;13;21;NA
2021-04-05;2021;4;5;48;NA;28;11;17;NA
2021-04-06;2021;4;6;48;NA;40;8;16;NA
2021-04-07;2021;4;7;48;NA;21;6;12;NA
2021-04-08;2021;4;8;48;NA;22;8;15;NA
2021-04-09;2021;4;9;48;NA;26;9;15;NA
2021-04-10;2021;4;10;48;NA;20;10;17;NA
2021-04-11;2021;4;11;48;NA;14;4;5;NA
2021-04-12;2021;4;12;48;NA;18;5;7;NA
2021-04-13;2021;4;13;48;NA;30;5;9;NA
2021-04-14;2021;4;14;48;NA;22;7;12;NA
2021-04-15;2021;4;15;48;NA;24;8;14;NA
2021-04-16;2021;4;16;48;NA;23;9;14;NA
2021-04-17;2021;4;17;48;NA;13;7;11;NA
2021-04-18;2021;4;18;48;NA;16;10;13;NA
2021-04-19;2021;4;19;48;NA;34;11;17;NA
2021-04-20;2021;4;20;48;NA;32;7;12;NA
2021-04-21;2021;4;21;48;NA;22;5;8;NA
2021-04-22;2021;4;22;48;NA;30;6;8;NA
2021-04-23;2021;4;23;48;NA;22;5;8;NA
2021-04-24;2021;4;24;48;NA;13;6;9;NA
2021-04-25;2021;4;25;48;NA;18;6;8;NA
2021-04-26;2021;4;26;48;NA;30;10;16;NA
2021-04-27;2021;4;27;48;NA;36;9;14;NA
2021-04-28;2021;4;28;48;NA;29;7;11;NA
2021-04-29;2021;4;29;48;NA;23;6;10;NA
2021-04-30;2021;4;30;48;NA;27;7;11;NA
2021-05-01;2021;5;1;48;NA;16;5;7;NA
2021-05-02;2021;5;2;48;NA;11;6;8;NA
2021-05-03;2021;5;3;48;NA;11;6;10;NA
2021-05-04;2021;5;4;48;NA;29;10;15;NA
2021-05-05;2021;5;5;48;NA;32;9;15;NA
2021-05-06;2021;5;6;48;NA;32;7;14;NA
2021-05-07;2021;5;7;48;NA;31;9;16;NA
2021-05-08;2021;5;8;48;NA;28;9;17;NA
2021-05-09;2021;5;9;48;NA;16;6;14;NA
2021-05-10;2021;5;10;48;NA;18;3;8;NA
2021-05-11;2021;5;11;48;NA;16;3;6;NA
2021-05-12;2021;5;12;48;NA;17;4;9;NA
2021-05-13;2021;5;13;48;NA;18;6;10;NA
2021-05-14;2021;5;14;48;NA;20;5;8;NA
2021-05-15;2021;5;15;48;NA;16;5;10;NA
2021-05-16;2021;5;16;48;NA;10;4;7;NA
2021-05-17;2021;5;17;48;NA;20;4;9;NA
2021-05-18;2021;5;18;48;NA;28;6;14;NA
2021-05-19;2021;5;19;48;NA;12;6;11;NA
2021-05-20;2021;5;20;48;NA;26;5;14;NA
2021-05-21;2021;5;21;48;NA;37;10;23;NA
2021-05-22;2021;5;22;48;NA;11;5;10;NA
2021-05-23;2021;5;23;48;NA;8;4;8;NA
2021-05-24;2021;5;24;48;NA;18;4;8;NA
2021-05-25;2021;5;25;48;NA;15;5;12;NA
2021-05-26;2021;5;26;48;NA;20;10;20;NA
2021-05-27;2021;5;27;48;NA;22;11;20;NA
2021-05-28;2021;5;28;48;NA;24;12;19;NA
2021-05-29;2021;5;29;48;NA;18;9;15;NA
2021-05-30;2021;5;30;48;NA;10;11;18;NA
2021-05-31;2021;5;31;48;NA;21;11;26;NA
2021-06-01;2021;6;1;48;NA;22;14;26;NA
2021-06-02;2021;6;2;48;NA;27;11;23;NA
2021-06-03;2021;6;3;48;NA;22;9;21;NA
2021-06-04;2021;6;4;48;NA;29;11;20;NA
2021-06-05;2021;6;5;48;NA;14;11;17;NA
2021-06-06;2021;6;6;48;NA;26;14;21;NA
2021-06-07;2021;6;7;48;NA;27;11;17;NA
2021-06-08;2021;6;8;48;NA;31;13;21;NA
2021-06-09;2021;6;9;48;NA;30;12;20;NA
2021-06-10;2021;6;10;48;NA;26;13;24;NA
2021-06-11;2021;6;11;48;NA;19;13;25;NA
2021-06-12;2021;6;12;48;NA;11;9;17;NA
2021-06-13;2021;6;13;48;NA;12;8;15;NA
2021-06-14;2021;6;14;48;NA;22;NA;19;NA
2021-06-15;2021;6;15;48;NA;21;9;28;NA
2021-06-16;2021;6;16;48;NA;26;18;38;NA
2021-06-17;2021;6;17;48;NA;26;17;23;NA
2021-06-18;2021;6;18;48;NA;21;13;19;NA
2021-06-19;2021;6;19;48;NA;15;7;9;NA
2021-06-20;2021;6;20;48;NA;11;6;10;NA
2021-06-21;2021;6;21;48;NA;16;6;11;NA
2021-06-22;2021;6;22;48;NA;26;5;10;NA
2021-06-23;2021;6;23;48;NA;12;6;10;NA
2021-06-24;2021;6;24;48;NA;17;6;10;NA
2021-06-25;2021;6;25;48;NA;24;10;17;NA
2021-06-26;2021;6;26;48;NA;23;10;20;NA
2021-06-27;2021;6;27;48;NA;13;9;15;NA
2021-06-28;2021;6;28;48;NA;15;7;12;NA
2021-06-29;2021;6;29;48;NA;23;8;14;NA
2021-06-30;2021;6;30;48;NA;25;9;18;NA
2021-07-01;2021;7;1;48;NA;34;16;27;NA
2021-07-02;2021;7;2;48;NA;39;11;20;NA
2021-07-03;2021;7;3;48;NA;15;7;12;NA
2021-07-04;2021;7;4;48;NA;11;5;9;NA
2021-07-05;2021;7;5;48;NA;20;NA;NA;NA
2021-07-06;2021;7;6;48;NA;21;6;11;NA
2021-07-07;2021;7;7;48;NA;19;8;12;NA
2021-07-08;2021;7;8;48;NA;15;8;13;NA
2021-07-09;2021;7;9;48;NA;28;11;19;NA
2021-07-10;2021;7;10;48;NA;29;15;27;NA
2021-07-11;2021;7;11;48;NA;16;18;59;NA
2021-07-12;2021;7;12;48;NA;15;11;22;NA
2021-07-13;2021;7;13;48;NA;12;7;12;NA
2021-07-14;2021;7;14;48;NA;15;6;12;NA
2021-07-15;2021;7;15;48;NA;21;11;17;NA
2021-07-16;2021;7;16;48;NA;29;15;26;NA
2021-07-17;2021;7;17;48;NA;17;12;18;NA
2021-07-18;2021;7;18;48;NA;11;12;18;NA
2021-07-19;2021;7;19;48;NA;19;13;23;NA
2021-07-20;2021;7;20;48;NA;30;13;26;NA
2021-07-21;2021;7;21;48;NA;35;14;29;NA
2021-07-22;2021;7;22;48;NA;32;17;39;NA
2021-07-23;2021;7;23;48;NA;42;13;27;NA
2021-07-24;2021;7;24;48;NA;13;12;18;NA
2021-07-25;2021;7;25;48;NA;12;7;11;NA
2021-07-26;2021;7;26;48;NA;19;15;19;NA
2021-07-27;2021;7;27;48;NA;26;16;25;NA
2021-07-28;2021;7;28;48;NA;24;13;22;NA
2021-07-29;2021;7;29;48;NA;24;29;41;NA
2021-07-30;2021;7;30;48;NA;22;8;16;NA
2021-07-31;2021;7;31;48;NA;10;8;15;NA
2021-08-01;2021;8;1;48;NA;7;NA;NA;NA
2021-08-02;2021;8;2;48;NA;15;8;13;NA
2021-08-03;2021;8;3;48;NA;23;12;23;NA
2021-08-04;2021;8;4;48;NA;13;13;20;NA
2021-08-05;2021;8;5;48;NA;24;11;19;NA
2021-08-06;2021;8;6;48;NA;17;9;19;NA
2021-08-07;2021;8;7;48;NA;9;8;12;NA
2021-08-08;2021;8;8;48;NA;11;6;10;NA
2021-08-09;2021;8;9;48;NA;16;37;46;NA
2021-08-10;2021;8;10;48;NA;21;46;63;NA
2021-08-11;2021;8;11;48;NA;30;36;81;NA
2021-08-12;2021;8;12;48;NA;20;18;36;NA
2021-08-13;2021;8;13;48;NA;31;NA;39;NA
2021-08-14;2021;8;14;48;NA;34;24;56;NA
2021-08-15;2021;8;15;48;NA;18;19;41;NA
2021-08-16;2021;8;16;48;NA;14;19;NA;NA
2021-08-17;2021;8;17;48;NA;10;5;11;NA
2021-08-18;2021;8;18;48;NA;15;15;26;NA
2021-08-19;2021;8;19;48;NA;20;19;31;NA
2021-08-20;2021;8;20;48;NA;20;22;32;NA
2021-08-21;2021;8;21;48;NA;26;17;26;NA
2021-08-22;2021;8;22;48;NA;21;17;26;NA
2021-08-23;2021;8;23;48;NA;21;15;30;NA
2021-08-24;2021;8;24;48;NA;16;17;29;NA
2021-08-25;2021;8;25;48;NA;19;31;46;NA
2021-08-26;2021;8;26;48;NA;29;26;36;NA
2021-08-27;2021;8;27;48;NA;29;12;26;NA
2021-08-28;2021;8;28;48;NA;18;15;27;NA
2021-08-29;2021;8;29;48;NA;13;11;17;NA
2021-08-30;2021;8;30;48;NA;18;12;19;NA
2021-08-31;2021;8;31;48;NA;24;22;33;NA
2021-09-01;2021;9;1;48;NA;19;NA;57;NA
2021-09-02;2021;9;2;48;NA;25;27;34;NA
2021-09-03;2021;9;3;48;NA;34;NA;25;NA
2021-09-04;2021;9;4;48;NA;26;NA;4;NA
2021-09-05;2021;9;5;48;NA;31;NA;24;NA
2021-09-06;2021;9;6;48;NA;34;14;30;NA
2021-09-07;2021;9;7;48;NA;33;11;22;NA
2021-09-08;2021;9;8;48;NA;20;15;21;NA
2021-09-09;2021;9;9;48;NA;23;8;14;NA
2021-09-10;2021;9;10;48;NA;21;4;9;NA
2021-09-11;2021;9;11;48;NA;25;6;11;NA
2021-09-12;2021;9;12;48;NA;25;9;16;NA
2021-09-13;2021;9;13;48;NA;35;15;25;NA
2021-09-14;2021;9;14;48;NA;27;13;20;NA
2021-09-15;2021;9;15;48;NA;25;10;13;NA
2021-09-16;2021;9;16;48;NA;41;8;14;NA
2021-09-17;2021;9;17;48;NA;31;7;11;NA
2021-09-18;2021;9;18;48;NA;22;5;7;NA
2021-09-19;2021;9;19;48;NA;19;5;7;NA
2021-09-20;2021;9;20;48;NA;15;6;10;NA
2021-09-21;2021;9;21;48;NA;11;4;6;NA
2021-09-22;2021;9;22;48;NA;16;4;7;NA
2021-09-23;2021;9;23;48;NA;17;6;10;NA
2021-09-24;2021;9;24;48;NA;29;15;23;NA
2021-09-25;2021;9;25;48;NA;26;9;13;NA
2021-09-26;2021;9;26;48;NA;19;4;7;NA
2021-09-27;2021;9;27;48;NA;61;13;21;NA
2021-09-28;2021;9;28;48;NA;41;11;18;NA
2021-09-29;2021;9;29;48;NA;31;6;9;NA
2021-09-30;2021;9;30;48;NA;34;9;15;NA
2021-10-01;2021;10;1;48;NA;37;10;17;NA
2021-10-02;2021;10;2;48;NA;36;12;18;NA
2021-10-03;2021;10;3;48;NA;15;5;7;NA
2021-10-04;2021;10;4;48;NA;26;3;6;NA
2021-10-05;2021;10;5;48;NA;30;4;8;NA
2021-10-06;2021;10;6;48;NA;35;5;9;NA
2021-10-07;2021;10;7;48;NA;51;7;13;NA
2021-10-08;2021;10;8;48;NA;48;7;15;NA
2021-10-09;2021;10;9;48;NA;31;6;11;NA
2021-10-10;2021;10;10;48;NA;16;6;11;NA
2021-10-11;2021;10;11;48;NA;23;8;12;NA
2021-10-12;2021;10;12;48;NA;28;10;16;NA
2021-10-13;2021;10;13;48;NA;33;6;11;NA
2021-10-14;2021;10;14;48;NA;50;9;18;NA
2021-10-15;2021;10;15;48;NA;51;13;23;NA
2021-10-16;2021;10;16;48;NA;53;13;21;NA
2021-10-17;2021;10;17;48;NA;25;11;15;NA
2021-10-18;2021;10;18;48;NA;46;10;17;NA
2021-10-19;2021;10;19;48;NA;48;12;20;NA
2021-10-20;2021;10;20;48;NA;35;11;20;NA
2021-10-21;2021;10;21;48;NA;30;6;11;NA
2021-10-22;2021;10;22;48;NA;12;3;7;NA
2021-10-23;2021;10;23;48;NA;30;5;9;NA
2021-10-24;2021;10;24;48;NA;39;8;13;NA
2021-10-25;2021;10;25;48;NA;57;NA;NA;NA
2021-10-26;2021;10;26;48;NA;42;10;20;NA
2021-10-27;2021;10;27;48;NA;65;13;29;NA
2021-10-28;2021;10;28;48;NA;56;14;29;NA
2021-10-29;2021;10;29;48;NA;51;13;24;NA
2021-10-30;2021;10;30;48;NA;24;9;12;NA
2021-10-31;2021;10;31;48;NA;17;13;14;NA
2021-11-01;2021;11;1;48;NA;19;3;4;NA
2021-11-02;2021;11;2;48;NA;28;5;13;NA
2021-11-03;2021;11;3;48;NA;24;3;6;NA
2021-11-04;2021;11;4;48;NA;38;5;8;NA
2021-11-05;2021;11;5;48;NA;22;2;4;NA
2021-11-06;2021;11;6;48;NA;23;3;5;NA
2021-11-07;2021;11;7;48;NA;45;8;11;NA
2021-11-08;2021;11;8;48;NA;44;6;10;NA
2021-11-09;2021;11;9;48;NA;41;8;13;NA
2021-11-10;2021;11;10;48;NA;46;7;13;NA
2021-11-11;2021;11;11;48;NA;80;18;30;NA
2021-11-12;2021;11;12;48;NA;49;8;13;NA
2021-11-13;2021;11;13;48;NA;40;9;13;NA
2021-11-14;2021;11;14;48;NA;32;9;13;NA
2021-11-15;2021;11;15;48;NA;20;3;6;NA
2021-11-16;2021;11;16;48;NA;40;7;12;NA
2021-11-17;2021;11;17;48;NA;27;5;8;NA
2021-11-18;2021;11;18;48;NA;40;7;11;NA
2021-11-19;2021;11;19;48;NA;31;7;11;NA
2021-11-20;2021;11;20;48;NA;23;7;9;NA
2021-11-21;2021;11;21;48;NA;32;9;13;NA
2021-11-22;2021;11;22;48;NA;39;10;13;NA
2021-11-23;2021;11;23;48;NA;39;8;11;NA
2021-11-24;2021;11;24;48;NA;34;7;10;NA
2021-11-25;2021;11;25;48;NA;44;6;10;NA
2021-11-26;2021;11;26;48;NA;52;8;13;NA
2021-11-27;2021;11;27;48;NA;24;3;5;NA
2021-11-28;2021;11;28;48;NA;19;3;5;NA
2021-11-29;2021;11;29;48;NA;28;4;7;NA
2021-11-30;2021;11;30;48;NA;59;9;13;NA
2021-12-01;2021;12;1;48;NA;51;14;17;NA
2021-12-02;2021;12;2;48;NA;30;3;5;NA
2021-12-03;2021;12;3;48;NA;46;5;8;NA
2021-12-04;2021;12;4;48;NA;35;7;9;NA
2021-12-05;2021;12;5;48;NA;15;2;5;NA
2021-12-06;2021;12;6;48;NA;23;3;5;NA
2021-12-07;2021;12;7;48;NA;39;9;12;NA
2021-12-08;2021;12;8;48;NA;14;3;4;NA
2021-12-09;2021;12;9;48;NA;28;4;7;NA
2021-12-10;2021;12;10;48;NA;31;4;7;NA
2021-12-11;2021;12;11;48;NA;44;7;11;NA
2021-12-12;2021;12;12;48;NA;49;9;12;NA
2021-12-13;2021;12;13;48;NA;46;10;15;NA
2021-12-14;2021;12;14;48;NA;49;9;14;NA
2021-12-15;2021;12;15;48;NA;66;10;21;NA
2021-12-16;2021;12;16;48;NA;58;NA;NA;NA
2021-12-17;2021;12;17;48;NA;50;11;16;NA
2021-12-18;2021;12;18;48;NA;35;12;15;NA
2021-12-19;2021;12;19;48;NA;31;9;12;NA
2021-12-20;2021;12;20;48;NA;55;14;22;NA
2021-12-21;2021;12;21;48;NA;54;21;32;NA
2021-12-22;2021;12;22;48;NA;46;14;22;NA
2021-12-23;2021;12;23;48;NA;52;12;16;NA
2021-12-24;2021;12;24;48;NA;37;8;10;NA
2021-12-25;2021;12;25;48;NA;23;5;6;NA
2021-12-26;2021;12;26;48;NA;28;6;7;NA
2021-12-27;2021;12;27;48;NA;21;4;8;NA
2021-12-28;2021;12;28;48;NA;26;5;10;NA
2021-12-29;2021;12;29;48;NA;40;11;16;NA
2021-12-30;2021;12;30;48;NA;49;12;16;NA
2021-12-31;2021;12;31;48;NA;44;11;14;NA
2021-01-01;2021;1;1;49;NA;10;NA;NA;61
2021-01-02;2021;1;2;49;NA;19;NA;NA;53
2021-01-03;2021;1;3;49;NA;28;NA;NA;36
2021-01-04;2021;1;4;49;NA;24;NA;NA;46
2021-01-05;2021;1;5;49;NA;38;NA;NA;24
2021-01-06;2021;1;6;49;NA;29;NA;NA;34
2021-01-07;2021;1;7;49;NA;29;NA;NA;34
2021-01-08;2021;1;8;49;NA;24;NA;NA;42
2021-01-09;2021;1;9;49;NA;20;NA;NA;50
2021-01-10;2021;1;10;49;NA;20;NA;NA;53
2021-01-11;2021;1;11;49;NA;38;NA;NA;33
2021-01-12;2021;1;12;49;NA;67;NA;NA;13
2021-01-13;2021;1;13;49;NA;87;NA;NA;6
2021-01-14;2021;1;14;49;NA;98;NA;NA;4
2021-01-15;2021;1;15;49;NA;99;NA;NA;4
2021-01-16;2021;1;16;49;NA;105;NA;NA;4
2021-01-17;2021;1;17;49;NA;85;NA;NA;9
2021-01-18;2021;1;18;49;NA;82;NA;NA;7
2021-01-19;2021;1;19;49;NA;52;NA;NA;17
2021-01-20;2021;1;20;49;NA;57;NA;NA;16
2021-01-21;2021;1;21;49;NA;19;NA;NA;50
2021-01-22;2021;1;22;49;NA;14;NA;NA;64
2021-01-23;2021;1;23;49;NA;13;NA;NA;59
2021-01-24;2021;1;24;49;NA;11;NA;NA;67
2021-01-25;2021;1;25;49;NA;15;NA;NA;45
2021-01-26;2021;1;26;49;NA;18;NA;NA;30
2021-01-27;2021;1;27;49;NA;NA;NA;NA;17
2021-01-28;2021;1;28;49;NA;23;NA;NA;15
2021-01-29;2021;1;29;49;NA;20;NA;NA;20
2021-01-30;2021;1;30;49;NA;8;NA;NA;56
2021-01-31;2021;1;31;49;NA;9;NA;NA;66
2021-02-01;2021;2;1;49;NA;16;NA;NA;55
2021-02-02;2021;2;2;49;NA;19;NA;NA;39
2021-02-03;2021;2;3;49;NA;28;NA;NA;26
2021-02-04;2021;2;4;49;NA;29;NA;NA;33
2021-02-05;2021;2;5;49;NA;25;NA;NA;36
2021-02-06;2021;2;6;49;NA;21;NA;NA;41
2021-02-07;2021;2;7;49;NA;10;NA;NA;58
2021-02-08;2021;2;8;49;NA;14;NA;NA;60
2021-02-09;2021;2;9;49;NA;20;NA;NA;60
2021-02-10;2021;2;10;49;NA;15;NA;NA;68
2021-02-11;2021;2;11;49;NA;30;NA;NA;28
2021-02-12;2021;2;12;49;NA;18;NA;NA;53
2021-02-13;2021;2;13;49;NA;23;NA;NA;48
2021-02-14;2021;2;14;49;NA;24;NA;NA;39
2021-02-15;2021;2;15;49;NA;23;NA;NA;52
2021-02-16;2021;2;16;49;NA;33;NA;NA;34
2021-02-17;2021;2;17;49;NA;40;NA;NA;27
2021-02-18;2021;2;18;49;NA;43;NA;NA;23
2021-02-19;2021;2;19;49;NA;40;NA;NA;26
2021-02-20;2021;2;20;49;NA;24;NA;NA;48
2021-02-21;2021;2;21;49;NA;12;NA;NA;66
2021-02-22;2021;2;22;49;NA;18;NA;NA;63
2021-02-23;2021;2;23;49;NA;31;NA;NA;33
2021-02-24;2021;2;24;49;NA;29;NA;NA;37
2021-02-25;2021;2;25;49;NA;27;NA;NA;41
2021-02-26;2021;2;26;49;NA;29;NA;NA;41
2021-02-27;2021;2;27;49;NA;25;NA;NA;49
2021-02-28;2021;2;28;49;NA;13;NA;NA;65
2021-03-01;2021;3;1;49;NA;34;NA;NA;42
2021-03-02;2021;3;2;49;NA;25;NA;NA;52
2021-03-03;2021;3;3;49;NA;35;NA;NA;29
2021-03-04;2021;3;4;49;NA;41;NA;NA;13
2021-03-05;2021;3;5;49;NA;24;NA;NA;42
2021-03-06;2021;3;6;49;NA;16;NA;NA;58
2021-03-07;2021;3;7;49;NA;14;NA;NA;63
2021-03-08;2021;3;8;49;NA;31;NA;NA;31
2021-03-09;2021;3;9;49;NA;17;NA;NA;62
2021-03-10;2021;3;10;49;NA;31;NA;NA;46
2021-03-11;2021;3;11;49;NA;28;NA;NA;37
2021-03-12;2021;3;12;49;NA;16;NA;NA;49
2021-03-13;2021;3;13;49;NA;26;NA;NA;48
2021-03-14;2021;3;14;49;NA;17;NA;NA;60
2021-03-15;2021;3;15;49;NA;19;NA;NA;75
2021-03-16;2021;3;16;49;NA;16;NA;NA;72
2021-03-17;2021;3;17;49;NA;13;NA;NA;69
2021-03-18;2021;3;18;49;NA;16;NA;NA;74
2021-03-19;2021;3;19;49;NA;14;NA;NA;70
2021-03-20;2021;3;20;49;NA;12;NA;NA;83
2021-03-21;2021;3;21;49;NA;14;NA;NA;72
2021-03-22;2021;3;22;49;NA;28;NA;NA;45
2021-03-23;2021;3;23;49;NA;37;NA;NA;43
2021-03-24;2021;3;24;49;NA;31;NA;NA;59
2021-03-25;2021;3;25;49;NA;41;NA;NA;46
2021-03-26;2021;3;26;49;NA;24;NA;NA;54
2021-03-27;2021;3;27;49;NA;16;NA;NA;68
2021-03-28;2021;3;28;49;NA;12;NA;NA;80
2021-03-29;2021;3;29;49;NA;20;NA;NA;73
2021-03-30;2021;3;30;49;NA;21;NA;NA;76
2021-03-31;2021;3;31;49;NA;20;NA;NA;73
2021-04-01;2021;4;1;49;NA;13;NA;NA;82
2021-04-02;2021;4;2;49;NA;11;NA;NA;57
2021-04-03;2021;4;3;49;NA;19;NA;NA;44
2021-04-04;2021;4;4;49;NA;15;NA;NA;75
2021-04-05;2021;4;5;49;NA;20;NA;NA;72
2021-04-06;2021;4;6;49;NA;29;NA;NA;61
2021-04-07;2021;4;7;49;NA;16;NA;NA;78
2021-04-08;2021;4;8;49;NA;16;NA;NA;67
2021-04-09;2021;4;9;49;NA;22;NA;NA;56
2021-04-10;2021;4;10;49;NA;12;NA;NA;65
2021-04-11;2021;4;11;49;NA;12;NA;NA;56
2021-04-12;2021;4;12;49;NA;17;NA;NA;71
2021-04-13;2021;4;13;49;NA;31;NA;NA;52
2021-04-14;2021;4;14;49;NA;20;NA;NA;61
2021-04-15;2021;4;15;49;NA;15;NA;NA;72
2021-04-16;2021;4;16;49;NA;18;NA;NA;77
2021-04-17;2021;4;17;49;NA;13;NA;NA;95
2021-04-18;2021;4;18;49;NA;12;NA;NA;90
2021-04-19;2021;4;19;49;NA;28;NA;NA;60
2021-04-20;2021;4;20;49;NA;22;NA;NA;55
2021-04-21;2021;4;21;49;NA;16;NA;NA;71
2021-04-22;2021;4;22;49;NA;20;NA;NA;56
2021-04-23;2021;4;23;49;NA;15;NA;NA;76
2021-04-24;2021;4;24;49;NA;10;NA;NA;85
2021-04-25;2021;4;25;49;NA;17;NA;NA;61
2021-04-26;2021;4;26;49;NA;19;NA;NA;48
2021-04-27;2021;4;27;49;NA;26;NA;NA;44
2021-04-28;2021;4;28;49;NA;19;NA;NA;49
2021-04-29;2021;4;29;49;NA;12;NA;NA;76
2021-04-30;2021;4;30;49;NA;18;NA;NA;68
2021-05-01;2021;5;1;49;NA;11;NA;NA;72
2021-05-02;2021;5;2;49;NA;10;NA;NA;91
2021-05-03;2021;5;3;49;NA;11;NA;NA;85
2021-05-04;2021;5;4;49;NA;19;NA;NA;71
2021-05-05;2021;5;5;49;NA;22;NA;NA;71
2021-05-06;2021;5;6;49;NA;22;NA;NA;60
2021-05-07;2021;5;7;49;NA;21;NA;NA;66
2021-05-08;2021;5;8;49;NA;21;NA;NA;68
2021-05-09;2021;5;9;49;NA;12;NA;NA;73
2021-05-10;2021;5;10;49;NA;10;NA;NA;72
2021-05-11;2021;5;11;49;NA;8;NA;NA;86
2021-05-12;2021;5;12;49;NA;9;NA;NA;84
2021-05-13;2021;5;13;49;NA;10;NA;NA;79
2021-05-14;2021;5;14;49;NA;10;NA;NA;86
2021-05-15;2021;5;15;49;NA;10;NA;NA;55
2021-05-16;2021;5;16;49;NA;7;NA;NA;36
2021-05-17;2021;5;17;49;NA;12;NA;NA;81
2021-05-18;2021;5;18;49;NA;23;NA;NA;58
2021-05-19;2021;5;19;49;NA;12;NA;NA;84
2021-05-20;2021;5;20;49;NA;17;NA;NA;84
2021-05-21;2021;5;21;49;NA;28;NA;NA;56
2021-05-22;2021;5;22;49;NA;8;NA;NA;92
2021-05-23;2021;5;23;49;NA;8;NA;NA;79
2021-05-24;2021;5;24;49;NA;11;NA;NA;73
2021-05-25;2021;5;25;49;NA;12;NA;NA;86
2021-05-26;2021;5;26;49;NA;14;NA;NA;88
2021-05-27;2021;5;27;49;NA;19;NA;NA;76
2021-05-28;2021;5;28;49;NA;22;NA;NA;79
2021-05-29;2021;5;29;49;NA;15;NA;NA;85
2021-05-30;2021;5;30;49;NA;8;NA;NA;94
2021-05-31;2021;5;31;49;NA;16;NA;NA;75
2021-06-01;2021;6;1;49;NA;15;NA;NA;66
2021-06-02;2021;6;2;49;NA;19;NA;NA;68
2021-06-03;2021;6;3;49;NA;13;NA;NA;85
2021-06-04;2021;6;4;49;NA;21;NA;NA;67
2021-06-05;2021;6;5;49;NA;13;NA;NA;55
2021-06-06;2021;6;6;49;NA;16;NA;NA;55
2021-06-07;2021;6;7;49;NA;18;NA;NA;70
2021-06-08;2021;6;8;49;NA;20;NA;NA;74
2021-06-09;2021;6;9;49;NA;21;NA;NA;78
2021-06-10;2021;6;10;49;NA;16;NA;NA;96
2021-06-11;2021;6;11;49;NA;19;NA;NA;81
2021-06-12;2021;6;12;49;NA;9;NA;NA;98
2021-06-13;2021;6;13;49;NA;9;NA;NA;97
2021-06-14;2021;6;14;49;NA;17;NA;NA;99
2021-06-15;2021;6;15;49;NA;13;NA;NA;89
2021-06-16;2021;6;16;49;NA;15;NA;NA;86
2021-06-17;2021;6;17;49;NA;18;NA;NA;56
2021-06-18;2021;6;18;49;NA;17;NA;NA;54
2021-06-19;2021;6;19;49;NA;10;NA;NA;70
2021-06-20;2021;6;20;49;NA;7;NA;NA;62
2021-06-21;2021;6;21;49;NA;10;NA;NA;58
2021-06-22;2021;6;22;49;NA;19;NA;NA;47
2021-06-23;2021;6;23;49;NA;13;NA;NA;65
2021-06-24;2021;6;24;49;NA;12;NA;NA;84
2021-06-25;2021;6;25;49;NA;17;NA;NA;82
2021-06-26;2021;6;26;49;NA;20;NA;NA;77
2021-06-27;2021;6;27;49;NA;8;NA;NA;77
2021-06-28;2021;6;28;49;NA;10;NA;NA;76
2021-06-29;2021;6;29;49;NA;15;NA;NA;79
2021-06-30;2021;6;30;49;NA;17;NA;NA;77
2021-07-01;2021;7;1;49;NA;22;NA;NA;68
2021-07-02;2021;7;2;49;NA;29;NA;NA;63
2021-07-03;2021;7;3;49;NA;10;NA;NA;59
2021-07-04;2021;7;4;49;NA;7;NA;NA;72
2021-07-05;2021;7;5;49;NA;13;NA;NA;61
2021-07-06;2021;7;6;49;NA;15;NA;NA;39
2021-07-07;2021;7;7;49;NA;15;NA;NA;58
2021-07-08;2021;7;8;49;NA;13;NA;NA;64
2021-07-09;2021;7;9;49;NA;15;NA;NA;75
2021-07-10;2021;7;10;49;NA;19;NA;NA;77
2021-07-11;2021;7;11;49;NA;16;NA;NA;82
2021-07-12;2021;7;12;49;NA;9;NA;NA;70
2021-07-13;2021;7;13;49;NA;11;NA;NA;66
2021-07-14;2021;7;14;49;NA;12;NA;NA;63
2021-07-15;2021;7;15;49;NA;15;NA;NA;81
2021-07-16;2021;7;16;49;NA;25;NA;NA;82
2021-07-17;2021;7;17;49;NA;14;NA;NA;94
2021-07-18;2021;7;18;49;NA;10;NA;NA;100
2021-07-19;2021;7;19;49;NA;14;NA;NA;94
2021-07-20;2021;7;20;49;NA;23;NA;NA;82
2021-07-21;2021;7;21;49;NA;21;NA;NA;88
2021-07-22;2021;7;22;49;NA;25;NA;NA;83
